Accuracy,Precision,Recall,F1-score,ROC-AUC,PR-AUC,Brier Score
0.8868613138686131,0.5934959349593496,0.7870619946091644,0.6767091541135574,0.9373994043062355,0.7858422409202147,0.08028153434968642
0.8937550689375506,0.6235059760956175,0.810880829015544,0.704954954954955,0.9305450378636906,0.7323441445397428,0.08344375846542557
0.8828061638280617,0.6031746031746031,0.7735368956743003,0.6778149386845039,0.9248903569337502,0.7342403763002592,0.08649837604264808
0.8957826439578265,0.6136363636363636,0.8092643051771117,0.6980023501762632,0.926054057141522,0.7348448811920555,0.08420600210710343
0.8771289537712895,0.6136363636363636,0.7659574468085106,0.6813880126182965,0.9231869417453821,0.7716406475713379,0.0899674188658818
0.8844282238442822,0.5911949685534591,0.7580645161290323,0.6643109540636042,0.9291293095480173,0.7378764953000435,0.08490960612006006
0.8941605839416058,0.6142241379310345,0.776566757493188,0.6859205776173285,0.927658558052167,0.718823595660125,0.08053347855940368
0.8795620437956204,0.5621052631578948,0.75,0.6425992779783394,0.9182917088236859,0.7047764639364644,0.08931341879573819
0.8775344687753447,0.5655577299412916,0.7831978319783198,0.6568181818181819,0.9206079662131863,0.706899719399039,0.08966638802767758
0.8779399837793999,0.5696969696969697,0.7621621621621621,0.6520231213872832,0.9186378172065195,0.7012171093231977,0.08936502507228444
0.897404703974047,0.6221198156682027,0.7520891364902507,0.6809583858764187,0.9250991191320086,0.7304482332462617,0.07889779918454132
0.8742903487429035,0.5705521472392638,0.7361477572559367,0.6428571428571429,0.9148201013182499,0.7004559722984803,0.09123719309813584
0.8787510137875101,0.5906313645621182,0.7474226804123711,0.6598407281001137,0.9171400434597106,0.6983577320674963,0.08917552512677088
0.889294403892944,0.5925925925925926,0.7597765363128491,0.6658506731946144,0.9283548705119099,0.7484046996379752,0.08274211188248741
0.8949716139497161,0.6363636363636364,0.799492385786802,0.7086614173228346,0.9332102679183898,0.7601978920275269,0.08067028044465904
0.8888888888888888,0.6075388026607539,0.738544474393531,0.6666666666666666,0.922612561032879,0.7215934215974958,0.08234145200508823
0.8868613138686131,0.6164658634538153,0.7772151898734178,0.6875699888017918,0.9305087128458704,0.7404540823895776,0.08493061329209202
0.8868613138686131,0.6048034934497817,0.7386666666666667,0.6650660264105642,0.918977203889686,0.7051915950671498,0.0860783811492432
0.8917274939172749,0.6140724946695096,0.7700534759358288,0.6832740213523132,0.9275518655228474,0.7363825305880846,0.08341710931426603
0.8657745336577454,0.5473484848484849,0.7585301837270341,0.6358635863586358,0.9154654229372408,0.6970231429381282,0.09630128483148447
0.8787510137875101,0.595703125,0.7682619647355163,0.671067106710671,0.917800614322255,0.717620059105186,0.09183683003651162
0.8905109489051095,0.6131687242798354,0.7842105263157895,0.6882217090069284,0.9283393046374324,0.72931501737928,0.08268638652977275
0.883617193836172,0.6067193675889329,0.7772151898734178,0.681465038845727,0.9300637495492301,0.748759961498472,0.08553676583874967
0.8832116788321168,0.5988593155893536,0.8035714285714286,0.6862745098039216,0.9346131895381103,0.757178196085784,0.0857716987092866
